time_ms,manual_arm,suction_authorize,emag_valid,line_error,signal_quality,imu_fresh,pitch_cdeg,encoder_valid,left_count,right_count,left_speed_mm_s,right_speed_mm_s,power_ok
2272,1,1,0,0,0,1,9000,1,2272,2272,100,100,1
2273,1,1,0,0,0,1,9000,1,2273,2273,100,100,1
2274,1,1,0,0,0,1,9000,1,2274,2274,100,100,1
2275,1,1,0,0,0,1,9000,1,2275,2275,100,100,1
2276,1,1,0,0,0,1,9000,1,2276,2276,100,100,1
2277,1,1,0,0,0,1,9000,1,2277,2277,100,100,1
2278,1,1,0,0,0,1,9000,1,2278,2278,100,100,1
2279,1,1,0,0,0,1,9000,1,2279,2279,100,100,1
2280,1,1,0,0,0,1,9000,1,2280,2280,100,100,1
2281,1,1,0,0,0,1,9000,1,2281,2281,100,100,1
2282,1,1,0,0,0,1,9000,1,2282,2282,100,100,1
2283,1,1,0,0,0,1,9000,1,2283,2283,100,100,1
2284,1,1,0,0,0,1,9000,1,2284,2284,100,100,1
2285,1,1,0,0,0,1,9000,1,2285,2285,100,100,1
2286,1,1,0,0,0,1,9000,1,2286,2286,100,100,1
2287,1,1,0,0,0,1,9000,1,2287,2287,100,100,1
2288,1,1,0,0,0,1,9000,1,2288,2288,100,100,1
2289,1,1,0,0,0,1,9000,1,2289,2289,100,100,1
2290,1,1,0,0,0,1,9000,1,2290,2290,100,100,1
2291,1,1,0,0,0,1,9000,1,2291,2291,100,100,1
2292,1,1,0,0,0,1,9000,1,2292,2292,100,100,1
2293,1,1,0,0,0,1,9000,1,2293,2293,100,100,1
2294,1,1,0,0,0,1,9000,1,2294,2294,100,100,1
2295,1,1,0,0,0,1,9000,1,2295,2295,100,100,1
2296,1,1,0,0,0,1,9000,1,2296,2296,100,100,1
2297,1,1,0,0,0,1,9000,1,2297,2297,100,100,1
2298,1,1,0,0,0,1,9000,1,2298,2298,100,100,1
2299,1,1,0,0,0,1,9000,1,2299,2299,100,100,1
2300,1,1,0,0,0,1,9000,1,2300,2300,100,100,1
2301,1,1,0,0,0,1,9000,1,2301,2301,100,100,1
2302,1,1,0,0,0,1,9000,1,2302,2302,100,100,1
2303,1,1,0,0,0,1,9000,1,2303,2303,100,100,1
2304,1,1,0,0,0,1,9000,1,2304,2304,100,100,1
2305,1,1,0,0,0,1,9000,1,2305,2305,100,100,1
2306,1,1,0,0,0,1,9000,1,2306,2306,100,100,1
2307,1,1,0,0,0,1,9000,1,2307,2307,100,100,1
2308,1,1,0,0,0,1,9000,1,2308,2308,100,100,1
2309,1,1,0,0,0,1,9000,1,2309,2309,100,100,1
2310,1,1,0,0,0,1,9000,1,2310,2310,100,100,1
2311,1,1,0,0,0,1,9000,1,2311,2311,100,100,1
2312,1,1,0,0,0,1,9000,1,2312,2312,100,100,1
2313,1,1,0,0,0,1,9000,1,2313,2313,100,100,1
2314,1,1,0,0,0,1,9000,1,2314,2314,100,100,1
2315,1,1,0,0,0,1,9000,1,2315,2315,100,100,1
2316,1,1,0,0,0,1,9000,1,2316,2316,100,100,1
2317,1,1,0,0,0,1,9000,1,2317,2317,100,100,1
2318,1,1,0,0,0,1,9000,1,2318,2318,100,100,1
2319,1,1,0,0,0,1,9000,1,2319,2319,100,100,1
2320,1,1,0,0,0,1,9000,1,2320,2320,100,100,1
2321,1,1,0,0,0,1,9000,1,2321,2321,100,100,1
2322,1,1,0,0,0,1,9000,1,2322,2322,100,100,1
2323,1,1,0,0,0,1,9000,1,2323,2323,100,100,1
2324,1,1,0,0,0,1,9000,1,2324,2324,100,100,1
2325,1,1,0,0,0,1,9000,1,2325,2325,100,100,1
2326,1,1,0,0,0,1,9000,1,2326,2326,100,100,1
2327,1,1,0,0,0,1,9000,1,2327,2327,100,100,1
2328,1,1,0,0,0,1,9000,1,2328,2328,100,100,1
2329,1,1,0,0,0,1,9000,1,2329,2329,100,100,1
2330,1,1,0,0,0,1,9000,1,2330,2330,100,100,1
2331,1,1,0,0,0,1,9000,1,2331,2331,100,100,1
2332,1,1,0,0,0,1,9000,1,2332,2332,100,100,1
2333,1,1,0,0,0,1,9000,1,2333,2333,100,100,1
2334,1,1,0,0,0,1,9000,1,2334,2334,100,100,1
2335,1,1,0,0,0,1,9000,1,2335,2335,100,100,1
2336,1,1,0,0,0,1,9000,1,2336,2336,100,100,1
2337,1,1,0,0,0,1,9000,1,2337,2337,100,100,1
2338,1,1,0,0,0,1,9000,1,2338,2338,100,100,1
2339,1,1,0,0,0,1,9000,1,2339,2339,100,100,1
2340,1,1,0,0,0,1,9000,1,2340,2340,100,100,1
2341,1,1,0,0,0,1,9000,1,2341,2341,100,100,1
2342,1,1,0,0,0,1,9000,1,2342,2342,100,100,1
2343,1,1,0,0,0,1,9000,1,2343,2343,100,100,1
2344,1,1,0,0,0,1,9000,1,2344,2344,100,100,1
2345,1,1,0,0,0,1,9000,1,2345,2345,100,100,1
2346,1,1,0,0,0,1,9000,1,2346,2346,100,100,1
2347,1,1,0,0,0,1,9000,1,2347,2347,100,100,1
2348,1,1,0,0,0,1,9000,1,2348,2348,100,100,1
2349,1,1,0,0,0,1,9000,1,2349,2349,100,100,1
2350,1,1,0,0,0,1,9000,1,2350,2350,100,100,1
2351,1,1,0,0,0,1,9000,1,2351,2351,100,100,1
2352,1,1,0,0,0,1,9000,1,2352,2352,100,100,1
2353,1,1,0,0,0,1,9000,1,2353,2353,100,100,1
2354,1,1,0,0,0,1,9000,1,2354,2354,100,100,1
2355,1,1,0,0,0,1,9000,1,2355,2355,100,100,1
2356,1,1,0,0,0,1,9000,1,2356,2356,100,100,1
2357,1,1,0,0,0,1,9000,1,2357,2357,100,100,1
2358,1,1,0,0,0,1,9000,1,2358,2358,100,100,1
2359,1,1,0,0,0,1,9000,1,2359,2359,100,100,1
2360,1,1,0,0,0,1,9000,1,2360,2360,100,100,1
2361,1,1,0,0,0,1,9000,1,2361,2361,100,100,1
2362,1,1,0,0,0,1,9000,1,2362,2362,100,100,1
2363,1,1,0,0,0,1,9000,1,2363,2363,100,100,1
2364,1,1,0,0,0,1,9000,1,2364,2364,100,100,1
2365,1,1,0,0,0,1,9000,1,2365,2365,100,100,1
2366,1,1,0,0,0,1,9000,1,2366,2366,100,100,1
2367,1,1,0,0,0,1,9000,1,2367,2367,100,100,1
2368,1,1,0,0,0,1,9000,1,2368,2368,100,100,1
2369,1,1,0,0,0,1,9000,1,2369,2369,100,100,1
2370,1,1,0,0,0,1,9000,1,2370,2370,100,100,1
2371,1,1,0,0,0,1,9000,1,2371,2371,100,100,1
2372,1,1,0,0,0,1,9000,1,2372,2372,100,100,1
2373,1,1,0,0,0,1,9000,1,2373,2373,100,100,1
2374,1,1,0,0,0,1,9000,1,2374,2374,100,100,1
2375,1,1,0,0,0,1,9000,1,2375,2375,100,100,1
2376,1,1,0,0,0,1,9000,1,2376,2376,100,100,1
2377,1,1,0,0,0,1,9000,1,2377,2377,100,100,1
2378,1,1,0,0,0,1,9000,1,2378,2378,100,100,1
2379,1,1,0,0,0,1,9000,1,2379,2379,100,100,1
2380,1,1,0,0,0,1,9000,1,2380,2380,100,100,1
2381,1,1,0,0,0,1,9000,1,2381,2381,100,100,1
2382,1,1,0,0,0,1,9000,1,2382,2382,100,100,1
2383,1,1,0,0,0,1,9000,1,2383,2383,100,100,1
2384,1,1,0,0,0,1,9000,1,2384,2384,100,100,1
2385,1,1,0,0,0,1,9000,1,2385,2385,100,100,1
2386,1,1,0,0,0,1,9000,1,2386,2386,100,100,1
2387,1,1,0,0,0,1,9000,1,2387,2387,100,100,1
2388,1,1,0,0,0,1,9000,1,2388,2388,100,100,1
2389,1,1,0,0,0,1,9000,1,2389,2389,100,100,1
2390,1,1,0,0,0,1,9000,1,2390,2390,100,100,1
2391,1,1,0,0,0,1,9000,1,2391,2391,100,100,1
2392,1,1,0,0,0,1,9000,1,2392,2392,100,100,1
2393,1,1,0,0,0,1,9000,1,2393,2393,100,100,1
2394,1,1,0,0,0,1,9000,1,2394,2394,100,100,1
2395,1,1,0,0,0,1,9000,1,2395,2395,100,100,1
2396,1,1,0,0,0,1,9000,1,2396,2396,100,100,1
2397,1,1,0,0,0,1,9000,1,2397,2397,100,100,1
2398,1,1,0,0,0,1,9000,1,2398,2398,100,100,1
2399,1,1,0,0,0,1,9000,1,2399,2399,100,100,1
2400,1,1,0,0,0,1,9000,1,2400,2400,100,100,1
2401,1,1,0,0,0,1,9000,1,2401,2401,100,100,1
2402,1,1,0,0,0,1,9000,1,2402,2402,100,100,1
2403,1,1,0,0,0,1,9000,1,2403,2403,100,100,1
2404,1,1,0,0,0,1,9000,1,2404,2404,100,100,1
2405,1,1,0,0,0,1,9000,1,2405,2405,100,100,1
2406,1,1,0,0,0,1,9000,1,2406,2406,100,100,1
2407,1,1,0,0,0,1,9000,1,2407,2407,100,100,1
2408,1,1,0,0,0,1,9000,1,2408,2408,100,100,1
2409,1,1,0,0,0,1,9000,1,2409,2409,100,100,1
2410,1,1,0,0,0,1,9000,1,2410,2410,100,100,1
2411,1,1,0,0,0,1,9000,1,2411,2411,100,100,1
2412,1,1,0,0,0,1,9000,1,2412,2412,100,100,1
2413,1,1,0,0,0,1,9000,1,2413,2413,100,100,1
2414,1,1,0,0,0,1,9000,1,2414,2414,100,100,1
2415,1,1,0,0,0,1,9000,1,2415,2415,100,100,1
2416,1,1,0,0,0,1,9000,1,2416,2416,100,100,1
2417,1,1,0,0,0,1,9000,1,2417,2417,100,100,1
2418,1,1,0,0,0,1,9000,1,2418,2418,100,100,1
2419,1,1,0,0,0,1,9000,1,2419,2419,100,100,1
2420,1,1,0,0,0,1,9000,1,2420,2420,100,100,1
2421,1,1,0,0,0,1,9000,1,2421,2421,100,100,1
2422,1,1,0,0,0,1,9000,1,2422,2422,100,100,1
2423,1,1,0,0,0,1,9000,1,2423,2423,100,100,1
2424,1,1,0,0,0,1,9000,1,2424,2424,100,100,1
2425,1,1,0,0,0,1,9000,1,2425,2425,100,100,1
2426,1,1,0,0,0,1,9000,1,2426,2426,100,100,1
2427,1,1,0,0,0,1,9000,1,2427,2427,100,100,1
2428,1,1,0,0,0,1,9000,1,2428,2428,100,100,1
2429,1,1,0,0,0,1,9000,1,2429,2429,100,100,1
2430,1,1,0,0,0,1,9000,1,2430,2430,100,100,1
2431,1,1,0,0,0,1,9000,1,2431,2431,100,100,1
2432,1,1,0,0,0,1,9000,1,2432,2432,100,100,1
2433,1,1,0,0,0,1,9000,1,2433,2433,100,100,1
2434,1,1,0,0,0,1,9000,1,2434,2434,100,100,1
2435,1,1,0,0,0,1,9000,1,2435,2435,100,100,1
2436,1,1,0,0,0,1,9000,1,2436,2436,100,100,1
2437,1,1,0,0,0,1,9000,1,2437,2437,100,100,1
2438,1,1,0,0,0,1,9000,1,2438,2438,100,100,1
2439,1,1,0,0,0,1,9000,1,2439,2439,100,100,1
2440,1,1,0,0,0,1,9000,1,2440,2440,100,100,1
2441,1,1,0,0,0,1,9000,1,2441,2441,100,100,1
2442,1,1,0,0,0,1,9000,1,2442,2442,100,100,1
2443,1,1,0,0,0,1,9000,1,2443,2443,100,100,1
2444,1,1,0,0,0,1,9000,1,2444,2444,100,100,1
2445,1,1,0,0,0,1,9000,1,2445,2445,100,100,1
2446,1,1,0,0,0,1,9000,1,2446,2446,100,100,1
2447,1,1,0,0,0,1,9000,1,2447,2447,100,100,1
2448,1,1,0,0,0,1,9000,1,2448,2448,100,100,1
2449,1,1,0,0,0,1,9000,1,2449,2449,100,100,1
2450,1,1,0,0,0,1,9000,1,2450,2450,100,100,1
2451,1,1,0,0,0,1,9000,1,2451,2451,100,100,1
2452,1,1,0,0,0,1,9000,1,2452,2452,100,100,1
2453,1,1,0,0,0,1,9000,1,2453,2453,100,100,1
2454,1,1,0,0,0,1,9000,1,2454,2454,100,100,1
2455,1,1,0,0,0,1,9000,1,2455,2455,100,100,1
2456,1,1,0,0,0,1,9000,1,2456,2456,100,100,1
2457,1,1,0,0,0,1,9000,1,2457,2457,100,100,1
2458,1,1,0,0,0,1,9000,1,2458,2458,100,100,1
2459,1,1,0,0,0,1,9000,1,2459,2459,100,100,1
2460,1,1,0,0,0,1,9000,1,2460,2460,100,100,1
2461,1,1,0,0,0,1,9000,1,2461,2461,100,100,1
2462,1,1,0,0,0,1,9000,1,2462,2462,100,100,1
2463,1,1,0,0,0,1,9000,1,2463,2463,100,100,1
2464,1,1,0,0,0,1,9000,1,2464,2464,100,100,1
2465,1,1,0,0,0,1,9000,1,2465,2465,100,100,1
2466,1,1,0,0,0,1,9000,1,2466,2466,100,100,1
2467,1,1,0,0,0,1,9000,1,2467,2467,100,100,1
2468,1,1,0,0,0,1,9000,1,2468,2468,100,100,1
2469,1,1,0,0,0,1,9000,1,2469,2469,100,100,1
2470,1,1,0,0,0,1,9000,1,2470,2470,100,100,1
2471,1,1,0,0,0,1,9000,1,2471,2471,100,100,1
2472,1,1,0,0,0,1,9000,1,2472,2472,100,100,1
2473,1,1,0,0,0,1,9000,1,2473,2473,100,100,1
2474,1,1,0,0,0,1,9000,1,2474,2474,100,100,1
2475,1,1,0,0,0,1,9000,1,2475,2475,100,100,1
2476,1,1,0,0,0,1,9000,1,2476,2476,100,100,1
2477,1,1,0,0,0,1,9000,1,2477,2477,100,100,1
2478,1,1,0,0,0,1,9000,1,2478,2478,100,100,1
2479,1,1,0,0,0,1,9000,1,2479,2479,100,100,1
2480,1,1,0,0,0,1,9000,1,2480,2480,100,100,1
2481,1,1,0,0,0,1,9000,1,2481,2481,100,100,1
2482,1,1,0,0,0,1,9000,1,2482,2482,100,100,1
2483,1,1,0,0,0,1,9000,1,2483,2483,100,100,1
2484,1,1,0,0,0,1,9000,1,2484,2484,100,100,1
2485,1,1,0,0,0,1,9000,1,2485,2485,100,100,1
2486,1,1,0,0,0,1,9000,1,2486,2486,100,100,1
2487,1,1,0,0,0,1,9000,1,2487,2487,100,100,1
2488,1,1,0,0,0,1,9000,1,2488,2488,100,100,1
2489,1,1,0,0,0,1,9000,1,2489,2489,100,100,1
2490,1,1,0,0,0,1,9000,1,2490,2490,100,100,1
2491,1,1,0,0,0,1,9000,1,2491,2491,100,100,1
2492,1,1,0,0,0,1,9000,1,2492,2492,100,100,1
2493,1,1,0,0,0,1,9000,1,2493,2493,100,100,1
2494,1,1,0,0,0,1,9000,1,2494,2494,100,100,1
2495,1,1,0,0,0,1,9000,1,2495,2495,100,100,1
2496,1,1,0,0,0,1,9000,1,2496,2496,100,100,1
2497,1,1,0,0,0,1,9000,1,2497,2497,100,100,1
2498,1,1,0,0,0,1,9000,1,2498,2498,100,100,1
2499,1,1,0,0,0,1,9000,1,2499,2499,100,100,1
2500,1,1,0,0,0,1,9000,1,2500,2500,100,100,1
2501,1,1,0,0,0,1,9000,1,2501,2501,100,100,1
2502,1,1,0,0,0,1,9000,1,2502,2502,100,100,1
2503,1,1,0,0,0,1,9000,1,2503,2503,100,100,1
2504,1,1,0,0,0,1,9000,1,2504,2504,100,100,1
2505,1,1,0,0,0,1,9000,1,2505,2505,100,100,1
2506,1,1,0,0,0,1,9000,1,2506,2506,100,100,1
2507,1,1,0,0,0,1,9000,1,2507,2507,100,100,1
2508,1,1,0,0,0,1,9000,1,2508,2508,100,100,1
2509,1,1,0,0,0,1,9000,1,2509,2509,100,100,1
2510,1,1,0,0,0,1,9000,1,2510,2510,100,100,1
2511,1,1,0,0,0,1,9000,1,2511,2511,100,100,1
2512,1,1,0,0,0,1,9000,1,2512,2512,100,100,1
2513,1,1,0,0,0,1,9000,1,2513,2513,100,100,1
2514,1,1,0,0,0,1,9000,1,2514,2514,100,100,1
2515,1,1,0,0,0,1,9000,1,2515,2515,100,100,1
2516,1,1,0,0,0,1,9000,1,2516,2516,100,100,1
2517,1,1,0,0,0,1,9000,1,2517,2517,100,100,1
2518,1,1,0,0,0,1,9000,1,2518,2518,100,100,1
2519,1,1,0,0,0,1,9000,1,2519,2519,100,100,1
2520,1,1,0,0,0,1,9000,1,2520,2520,100,100,1
2521,1,1,0,0,0,1,9000,1,2521,2521,100,100,1
2522,1,1,0,0,0,1,9000,1,2522,2522,100,100,1
2523,1,1,0,0,0,1,9000,1,2523,2523,100,100,1
2524,1,1,0,0,0,1,9000,1,2524,2524,100,100,1
2525,1,1,0,0,0,1,9000,1,2525,2525,100,100,1
2526,1,1,0,0,0,1,9000,1,2526,2526,100,100,1
2527,1,1,0,0,0,1,9000,1,2527,2527,100,100,1
2528,1,1,0,0,0,1,9000,1,2528,2528,100,100,1
2529,1,1,0,0,0,1,9000,1,2529,2529,100,100,1
2530,1,1,0,0,0,1,9000,1,2530,2530,100,100,1
2531,1,1,0,0,0,1,9000,1,2531,2531,100,100,1
2532,1,1,0,0,0,1,9000,1,2532,2532,100,100,1
2533,1,1,0,0,0,1,9000,1,2533,2533,100,100,1
2534,1,1,0,0,0,1,9000,1,2534,2534,100,100,1
2535,1,1,0,0,0,1,9000,1,2535,2535,100,100,1
2536,1,1,0,0,0,1,9000,1,2536,2536,100,100,1
2537,1,1,0,0,0,1,9000,1,2537,2537,100,100,1
2538,1,1,0,0,0,1,9000,1,2538,2538,100,100,1
2539,1,1,0,0,0,1,9000,1,2539,2539,100,100,1
2540,1,1,0,0,0,1,9000,1,2540,2540,100,100,1
2541,1,1,0,0,0,1,9000,1,2541,2541,100,100,1
2542,1,1,0,0,0,1,9000,1,2542,2542,100,100,1
2543,1,1,0,0,0,1,9000,1,2543,2543,100,100,1
2544,1,1,0,0,0,1,9000,1,2544,2544,100,100,1
2545,1,1,0,0,0,1,9000,1,2545,2545,100,100,1
2546,1,1,0,0,0,1,9000,1,2546,2546,100,100,1
2547,1,1,0,0,0,1,9000,1,2547,2547,100,100,1
2548,1,1,0,0,0,1,9000,1,2548,2548,100,100,1
2549,1,1,0,0,0,1,9000,1,2549,2549,100,100,1
2550,1,1,0,0,0,1,9000,1,2550,2550,100,100,1
2551,1,1,0,0,0,1,9000,1,2551,2551,100,100,1
2552,1,1,0,0,0,1,9000,1,2552,2552,100,100,1
2553,1,1,0,0,0,1,9000,1,2553,2553,100,100,1
2554,1,1,0,0,0,1,9000,1,2554,2554,100,100,1
2555,1,1,0,0,0,1,9000,1,2555,2555,100,100,1
2556,1,1,0,0,0,1,9000,1,2556,2556,100,100,1
2557,1,1,0,0,0,1,9000,1,2557,2557,100,100,1
2558,1,1,0,0,0,1,9000,1,2558,2558,100,100,1
2559,1,1,0,0,0,1,9000,1,2559,2559,100,100,1
2560,1,1,0,0,0,1,9000,1,2560,2560,100,100,1
2561,1,1,0,0,0,1,9000,1,2561,2561,100,100,1
2562,1,1,0,0,0,1,9000,1,2562,2562,100,100,1
2563,1,1,0,0,0,1,9000,1,2563,2563,100,100,1
2564,1,1,0,0,0,1,9000,1,2564,2564,100,100,1
2565,1,1,0,0,0,1,9000,1,2565,2565,100,100,1
2566,1,1,0,0,0,1,9000,1,2566,2566,100,100,1
2567,1,1,0,0,0,1,9000,1,2567,2567,100,100,1
2568,1,1,0,0,0,1,9000,1,2568,2568,100,100,1
2569,1,1,0,0,0,1,9000,1,2569,2569,100,100,1
2570,1,1,0,0,0,1,9000,1,2570,2570,100,100,1
2571,1,1,0,0,0,1,9000,1,2571,2571,100,100,1
2572,1,1,0,0,0,1,9000,1,2572,2572,100,100,1
2573,1,1,0,0,0,1,9000,1,2573,2573,100,100,1
2574,1,1,0,0,0,1,9000,1,2574,2574,100,100,1
2575,1,1,0,0,0,1,9000,1,2575,2575,100,100,1
2576,1,1,0,0,0,1,9000,1,2576,2576,100,100,1
2577,1,1,0,0,0,1,9000,1,2577,2577,100,100,1
2578,1,1,0,0,0,1,9000,1,2578,2578,100,100,1
2579,1,1,0,0,0,1,9000,1,2579,2579,100,100,1
2580,1,1,0,0,0,1,9000,1,2580,2580,100,100,1
2581,1,1,0,0,0,1,9000,1,2581,2581,100,100,1
2582,1,1,0,0,0,1,9000,1,2582,2582,100,100,1
2583,1,1,0,0,0,1,9000,1,2583,2583,100,100,1
2584,1,1,0,0,0,1,9000,1,2584,2584,100,100,1
2585,1,1,0,0,0,1,9000,1,2585,2585,100,100,1
2586,1,1,0,0,0,1,9000,1,2586,2586,100,100,1
2587,1,1,0,0,0,1,9000,1,2587,2587,100,100,1
2588,1,1,0,0,0,1,9000,1,2588,2588,100,100,1
2589,1,1,0,0,0,1,9000,1,2589,2589,100,100,1
2590,1,1,0,0,0,1,9000,1,2590,2590,100,100,1
2591,1,1,0,0,0,1,9000,1,2591,2591,100,100,1
2592,1,1,0,0,0,1,9000,1,2592,2592,100,100,1
2593,1,1,0,0,0,1,9000,1,2593,2593,100,100,1
2594,1,1,0,0,0,1,9000,1,2594,2594,100,100,1
2595,1,1,0,0,0,1,9000,1,2595,2595,100,100,1
2596,1,1,0,0,0,1,9000,1,2596,2596,100,100,1
2597,1,1,0,0,0,1,9000,1,2597,2597,100,100,1
2598,1,1,0,0,0,1,9000,1,2598,2598,100,100,1
2599,1,1,0,0,0,1,9000,1,2599,2599,100,100,1
2600,1,1,0,0,0,1,9000,1,2600,2600,100,100,1
